origin,destination,distance_km,num_stops,traffic_level,hour_day,delivery_time_minutes
C,A,5.724567038193431,4,4,15,56.807582229566194
E,D,8.855695595764868,7,4,10,73.5650937022287
C,A,2.2570229778924475,6,4,1,49.40879027920915
C,C,11.568377528722282,3,2,22,55.386553138583096
B,A,12.01737679989949,4,2,1,61.97298723472998
D,E,24.352847319010277,3,2,13,87.98470230991869
A,D,19.940789438400024,2,3,8,82.94579693104096
B,A,13.664954186514333,3,1,22,49.56774942369777
B,B,19.9113053800887,1,3,11,76.74599722675438
D,C,2.5307171649550435,6,1,2,32.69897978789673
A,B,6.227874544532907,5,3,21,55.00432645787898
E,B,19.181487802010896,5,4,4,86.62051106380765
E,B,19.599637757533767,4,2,8,86.09814829171266
B,C,23.449905102515388,6,3,2,102.38021395849154
A,C,12.686993012554463,7,2,17,83.62758465995982
B,C,21.95406880186853,2,3,1,82.45691196783665
C,C,20.835429644245494,4,4,3,88.4099588836525
B,B,28.938407972725624,3,2,12,93.88601403832709
B,E,7.238776566315695,5,4,16,63.54239655128585
E,E,16.998707348826546,3,1,8,72.58743279822349
E,C,18.45116882120361,5,2,18,90.78736061219762
E,D,29.9607886630924,5,3,13,115.74314488270593
C,A,6.8343401228328995,5,2,12,44.11422649136843
E,D,16.173322579051472,6,1,4,69.03471259658811
A,D,11.039373923695527,7,1,17,79.06648612891738
D,D,16.250896088790995,7,3,23,90.47764670895864
A,E,7.731729460990072,7,4,14,73.23023814749781
A,A,2.380758974397155,1,2,10,21.485796515926378
E,D,17.60439816303298,6,4,18,107.11544229263235
D,C,10.739775159964132,3,4,4,64.13686245889515
D,E,6.2763006507045755,7,3,6,57.13843053293975
D,C,10.39413141626298,6,2,1,64.97261588182583
C,C,2.429125841984603,7,1,18,49.47468436199481
E,D,28.562824788612996,4,3,23,107.68612672158702
D,C,17.853289534224555,2,4,15,71.78530546932848
C,A,24.62829175906372,4,1,23,88.36778739395993
B,C,13.270427728884181,6,4,2,80.35138018580409
B,D,27.196125359419387,3,2,9,98.66230440188494
C,C,15.016228425015347,2,4,11,67.47505536332604
C,E,17.644414343819413,4,1,22,65.10048856760741
E,E,15.262025421817048,2,2,1,58.137754405260814
E,E,22.265070580161897,3,3,7,99.61711335942374
B,B,17.433026250459807,5,4,8,97.79299347558174
D,E,8.876368783831534,3,2,22,39.67817156641127
B,E,5.2206464083567425,7,2,19,61.36240048438512
D,B,18.577607277606354,1,3,11,76.71662257126418
D,E,15.18621888486405,2,3,4,64.3717135991489
E,D,3.7832952041872754,3,1,22,30.310608352499642
A,E,12.472906508004783,5,2,12,62.257227851530445
A,E,15.928516238013154,5,2,4,68.80745665241228
C,B,24.97990378094211,3,1,14,79.00591278520986
E,D,3.206930619167508,4,4,23,48.40230480009397
D,C,11.106365099134084,3,2,20,50.385203736154004
A,A,24.857027558601175,5,2,4,99.89797219609223
D,D,19.804294021375785,3,4,4,83.66197667075959
A,C,9.408791332309816,1,3,3,42.35747150002376
A,D,25.51471853865663,4,3,22,100.21320462574853
A,C,15.305513836318077,3,3,15,71.05979210233004
E,C,15.452204848003355,5,1,17,76.72044348462384
B,D,29.321032836811145,3,4,9,117.49615122440568
D,B,28.466378593854973,7,3,19,123.46397004211838
E,D,11.397447817725473,3,1,2,50.155784111646014
E,D,5.076794731229387,2,4,9,57.297669557838596
E,C,10.444335236064727,3,3,12,54.79117313091454
E,A,1.8840145490302531,1,2,23,20.888753807864813
E,C,1.6022687146013448,5,2,22,35.325640238938526
C,E,12.470141951291156,6,3,2,78.06154560208691
D,D,28.28957485821979,2,3,3,93.6101822366868
E,D,26.269362895734027,6,1,12,93.8132227572753
D,B,15.831842183611068,3,2,13,61.429426741835734
C,C,17.39156505395409,7,4,3,96.40939649421205
C,B,1.1720714056356378,4,3,11,37.09856687518091
D,D,7.2495335191792,1,4,15,46.724038288336445
A,C,1.7184496810971286,1,3,9,33.65430282611932
B,C,22.88164644816624,7,2,22,101.65880661164678
A,E,5.223728084768434,1,3,23,33.69718489025738
A,E,26.202365971827692,7,4,19,133.06868477775882
A,A,19.656405096597858,2,2,23,78.55835473333869
E,E,7.653141618955687,7,3,16,62.512845885946085
C,C,5.573889195414242,7,2,6,54.96187768814949
A,E,19.201116326768542,3,1,3,65.6079799021536
C,A,27.124272428187382,1,4,23,101.90332573523696
D,D,21.832446348517067,3,3,11,83.73915408883737
B,E,11.10785289649795,4,3,9,72.51570667379913
D,C,18.034124262790765,7,3,1,91.76591561551089
D,D,10.01208916580022,3,4,13,60.72902660465702
E,C,29.975337436581107,6,1,7,117.2047648950533
B,D,22.716336465393685,3,4,9,103.07103036484934
D,C,18.817067552945854,3,3,5,78.48822409649988
D,E,13.274515140209047,7,4,22,85.8270959650935
B,E,18.92641641752716,5,3,22,83.50242786668599
B,A,10.90686581155271,6,4,1,74.46027834970614
D,D,1.8370803442828918,2,2,13,26.258969418936108
B,A,12.457567148342353,7,4,10,84.79799877656592
D,B,27.983943767816143,3,3,1,103.69488656597544
D,E,19.16273174844211,1,3,3,75.48456181462129
E,D,3.4347153890561466,7,4,5,59.02358184091734
A,A,26.66481478845575,5,4,3,111.06665944597829
D,A,8.79737063090393,3,2,21,45.41320914860441
C,B,8.069315299399095,5,1,4,42.851365336301114
A,A,9.615638094629304,2,1,5,39.73276065298653
A,C,17.738864847652767,7,2,8,96.68067361114949
A,E,16.795954709585324,5,1,21,64.75891309540376
E,A,15.25099888406357,1,1,21,47.00399919263296
D,A,21.808569041866182,3,3,15,83.10515403737742
E,B,10.17959420871381,1,3,10,42.923711412109014
D,C,23.679871125600503,7,3,10,105.09054582350589
E,A,6.084328672979375,7,4,23,63.775096653132735
E,E,23.69600288323327,4,4,20,99.71698828184915
C,E,20.250493052258204,5,1,20,77.43359720552489
E,A,20.813040976880007,5,4,9,107.21167079211419
B,C,14.965048516690539,5,3,0,76.73658782491597
C,E,20.343044447745076,6,4,21,103.4504332691553
E,E,3.3141143502242647,7,1,16,39.85934745311389
A,C,25.69498239443165,7,3,7,117.96201053802741
B,C,2.610869771141734,2,1,15,22.492666119382758
B,A,5.313503786273427,6,4,5,60.887814889736426
B,D,17.726901546419853,1,2,13,63.69323368722446
C,B,22.442932208244052,7,2,1,97.79239689770827
E,D,3.2112953660413504,4,3,8,57.78257239998196
E,D,27.702179609547276,2,1,3,82.98146367455013
A,E,29.234621815220258,2,2,18,100.6404358220909
A,C,18.57255501722362,3,2,16,71.4533718029965
B,E,14.95606020592826,7,3,0,83.17512804107841
A,B,22.50045419611274,4,3,23,91.85459794982556
C,A,10.522363217488957,7,1,1,62.293729603748005
E,B,15.304668589048088,5,2,16,68.65802592733246
B,E,27.568379777617636,6,1,1,95.89393246846862
A,E,28.714007332004474,5,1,2,97.34718827997402
C,E,27.885004365484367,7,3,3,108.56893630638754
C,E,8.610993941951364,3,1,12,39.769486631237065
A,D,7.741602166286139,6,4,22,66.13169119030685
E,A,9.632270671950113,5,1,11,52.66570181335332
A,D,13.798022259265347,1,2,20,44.53751004753402
B,E,10.110854970966944,5,1,4,51.29617335681927
A,C,11.85217107643268,7,4,13,86.35910054523312
C,D,18.998471611502026,6,4,5,97.52238301260812
A,E,23.1132446357253,1,2,0,76.72512757637683
E,E,22.331187749769594,3,2,15,80.84716994231383
D,A,24.618283445295408,3,1,5,74.56110640353654
A,B,1.933347693246663,1,4,12,33.33295675242409
E,D,2.3842799006839264,6,4,12,55.186167831901834
E,D,23.89210585997025,6,1,10,86.4955910173533
C,D,16.459285847414325,5,2,15,72.76855308845781
E,E,17.76607953910149,3,4,21,71.71198696062199
E,A,2.5250189462169352,3,1,13,23.310252837716913
E,E,8.404100233966856,1,2,10,35.70112275646824
E,E,19.512274841678853,3,1,4,70.98740517103717
B,C,25.916274813209608,7,2,9,112.98101772513793
B,A,27.592518518260675,5,2,20,100.18222511986525
C,D,15.51216537921737,3,4,14,74.54272711621299
A,B,16.81875274940773,1,3,6,62.27592180172819
E,D,25.158439301000737,5,4,2,109.05547251799833
A,E,16.591113421673285,4,1,10,57.500607512612575
A,A,15.988897240582205,1,2,8,69.3819732138879
C,A,27.247437095067657,4,4,9,118.08295838272154
E,A,23.908048910620522,3,2,22,87.67506368093758
E,C,27.36310326447754,5,4,3,104.16606173485104
D,D,7.329164588653461,3,1,21,29.01422350980033
A,C,16.206889113005346,5,1,19,77.64128710375685
A,B,25.43169172920738,2,1,17,91.09697548702013
B,E,4.223286996546159,3,4,13,44.89341934335587
D,C,24.045202474524892,3,3,8,101.86454367655978
B,C,6.306228119031214,3,1,19,48.709499569906924
B,E,24.435443894574313,6,4,15,111.08660837749989
B,A,18.748027189149177,1,3,1,69.1798734860132
C,E,6.603843753061147,6,4,22,64.79641793161504
C,D,14.727271200651233,5,4,6,78.97379274246293
B,E,20.775249827362376,5,1,4,77.7720015957946
D,A,19.381734125622728,5,3,20,83.38164265235264
A,E,13.390168690719428,1,4,23,59.1212333247154
D,C,27.081629338706882,5,4,21,113.24716594540747
E,B,16.058639020147485,6,4,16,86.75795415577467
C,C,15.670151657331964,7,4,10,88.96269346082191
A,B,2.805267108302174,6,1,3,38.36086081031041
A,E,27.741491304131475,7,4,16,122.49342723111995
E,D,6.136380491672817,3,3,20,44.6950524728362
E,E,16.32199610966007,4,2,4,68.35818398198526
B,A,24.303460440608994,7,3,3,108.00649477116221
C,E,7.248145031713656,2,4,23,53.02723392843581
C,B,16.293825409154394,5,4,9,95.33782050034728
D,C,7.979862367476884,1,3,2,38.37355418756088
B,D,23.031154936197442,7,2,20,96.91360486220324
B,E,17.365893868321372,1,1,5,52.193285157423176
B,E,25.823299951459163,5,2,20,93.39929155952456
B,C,26.942182083444102,4,2,7,106.84925350541656
C,D,19.813270990916543,6,2,4,87.25773521547737
C,E,22.03634613860939,5,3,7,105.26949061164134
B,E,16.927382896719045,1,2,9,65.34571837955134
D,B,12.148433258954103,2,1,18,56.84343595862278
A,B,19.795419767604205,4,4,20,89.46972372047813
A,A,27.340370081132537,5,3,3,107.273134482857
D,C,13.0837310325117,7,3,5,79.09850705577384
B,D,10.117890764840064,2,2,2,45.25708907735124
C,E,12.264671218024649,5,4,3,74.26350676663797
A,E,13.626531276136388,4,4,3,77.38685002041753
E,A,3.13326984035377,1,4,4,33.24773257832657
E,E,15.454813372614838,6,3,14,80.11752081924196
D,C,15.335113193451729,7,1,15,75.58189498404721
B,A,18.06487100157517,6,4,5,90.7290097318437
A,C,11.521780883668614,4,3,17,72.52418842593957
B,A,18.7801202827121,3,2,11,73.15212354013568
A,E,26.468272997951885,6,4,23,109.89894097293859
D,A,28.708658724359765,5,2,19,117.7535401799789
D,B,17.92475426809044,2,4,6,75.34298193248522
E,D,2.2351376651390797,2,2,22,26.817846009408967
B,E,29.10784392074616,7,3,11,115.10740610069853
E,D,21.46999976599143,6,2,13,93.23022821465368
B,E,10.74294580805591,4,3,12,57.20564857047115
E,D,5.267573327947978,7,2,10,55.3437843805099
C,B,5.1591397548519735,4,2,10,37.371462235801985
C,D,5.864587778048479,4,2,1,48.08637205838839
C,A,2.321603126800789,2,4,13,37.58986247143659
C,D,27.162471470934435,1,1,14,83.75874996232704
A,E,16.682278751992754,2,1,22,53.249034417749904
C,C,21.29882296870128,1,4,0,79.91910533360681
D,D,25.015146768780916,7,2,11,106.17002453314879
D,D,23.954689183662808,7,2,13,95.60813489383168
A,D,26.595563088136405,7,4,17,128.3911077527312
C,E,29.050384053223603,4,3,20,108.111165422127
C,D,13.733047827516247,3,3,23,61.27627783870162
C,E,28.559728533383325,2,4,22,104.96477359951545
E,E,21.975408501941676,4,1,2,77.44973440991933
B,C,3.0493775189342758,2,3,11,29.082506926109136
E,A,20.771710515158016,4,4,4,94.83258265184544
B,E,20.91478312854061,2,3,2,74.49965854176781
C,B,27.269956349983286,5,4,6,114.48872816587702
C,D,11.815031841632669,2,3,15,55.923005798814515
E,B,17.962433507882718,5,3,19,93.54104637558957
E,D,1.3534389793405328,1,4,16,28.06738987346868
B,C,10.630182023258744,2,1,20,41.5632630343713
D,E,2.805068058604647,1,1,7,24.395095766079034
B,A,16.134316210182014,3,3,14,73.95965095361277
E,E,24.705981864701645,6,3,19,119.4983064896643
E,D,6.986838071743,6,1,14,52.39319724231549
A,A,16.295790321175577,5,4,22,85.58216811416487
E,E,6.916250458812245,2,2,7,46.07769673053548
A,A,4.499965567540972,6,3,10,52.35920617684046
D,D,15.81890696609593,1,2,20,54.43700466683307
B,C,3.2953100075421013,6,3,21,50.98229163384258
B,C,18.033284303001693,6,1,22,76.39303252427004
A,E,1.9087863596250618,4,4,9,58.46665899711334
B,B,4.09473418418289,6,3,17,64.29720570724533
E,D,16.949927079133378,1,2,8,64.16513570623276
C,E,18.150814974068503,6,1,15,74.15477465578556
A,E,1.8406209727189844,2,3,0,35.26910777196703
B,C,17.627926852045196,6,4,21,87.40008141869696
A,A,25.316573234385473,3,3,5,95.50888296716784
A,D,21.947169141524665,6,4,22,101.69620351306133
C,A,4.80436801370316,5,4,1,53.36052710305934
E,D,18.18176477934483,4,1,12,68.64124509569845
A,B,20.49532250215219,7,3,21,101.92116533224878
B,C,2.0797048508164613,1,4,5,34.22059465739066
D,B,25.805082391825056,6,1,8,103.72507334943892
A,E,27.281754521405077,6,3,13,106.31623858469358
A,C,25.663115927505498,2,4,23,95.86124233545554
C,E,24.914312571684285,7,1,20,92.2893319683424
E,B,22.603990755365906,2,3,6,81.58020422415407
D,D,19.369528907176843,5,4,22,92.2346493227673
B,E,20.680183144659306,7,1,4,78.61883338951684
D,A,24.38546350671451,4,1,6,87.12862538054993
B,D,20.212455292477834,1,3,2,68.81557381183327
E,D,10.504081743780057,1,1,22,35.70232675593806
B,B,11.902871962679264,1,3,12,53.358679644135705
C,B,27.014666582796472,5,3,21,109.46231561152872
C,C,1.4965404881176951,5,4,11,45.364892201175735
C,C,21.26579685608418,6,3,5,87.63693635729177
C,A,28.688549020331248,4,1,1,96.95736369886198
D,D,21.480616928781235,1,3,14,71.95305766267445
E,A,29.82344765872168,1,4,14,103.63694887755538
B,A,20.938802260321594,6,1,17,95.61177475121093
B,B,1.9965278472889711,4,4,22,35.23523132020767
C,A,24.983286567760782,7,2,16,97.61370610476864
C,A,9.254267446240254,4,4,2,61.75323499544923
A,E,13.935659544268788,4,2,21,55.08676510385426
E,C,10.05066556130538,2,2,2,41.11251007449121
D,C,8.788069080080703,4,3,8,66.33880838058175
B,D,13.510765406423776,3,1,9,61.511462559785635
A,C,11.98379200477954,5,3,11,68.86744330388166
A,D,19.366818873435093,4,1,22,71.76471011977428
B,E,24.58138482863781,2,4,0,88.40797337065567
D,C,9.615570942429983,7,2,3,60.18438256583705
A,E,7.197913431838505,3,2,20,44.27888214813241
A,C,20.339962855239925,2,2,22,75.42289786110786
E,C,20.439281909092667,2,4,22,80.19598062614503
D,E,27.132805939298983,6,4,4,116.60873163053833
A,A,1.4624249071460147,2,3,16,32.07731094780672
D,A,25.738179201378788,2,3,20,91.05811485501484
B,A,16.10906301550235,1,1,4,49.526358622492936
C,A,19.017760585990867,5,1,3,71.6224514816302
A,C,3.6497717762810282,6,2,21,51.080237054999195
E,B,13.545833053289325,6,4,14,82.15320975780423
B,E,7.59176980991719,1,4,23,48.146250618444796
D,B,8.372525872392764,3,3,9,61.90427492322265
B,B,15.618758325604794,1,3,4,58.60964059300955
A,D,24.561222561690258,6,1,13,91.55551947416856
D,A,22.56964697420083,3,1,23,73.45738937186776
C,C,18.138998813492663,6,3,20,86.327054260225
B,A,16.643127589850543,4,3,12,76.55869639768265
A,A,13.391875253800208,3,4,18,78.7327592147945
E,B,29.208589233280204,6,1,7,109.40710782078926
D,D,17.245584072792767,1,3,11,66.62213536319818
B,A,8.36502555105444,6,3,19,73.31773209975009
B,E,7.672632969161148,1,2,18,46.14653526207266
C,E,18.729237892479112,3,3,18,83.0367050731678
C,A,16.161998292016932,1,3,5,65.29424407657223
E,B,1.2232362856866708,3,4,7,50.630139349963756
E,B,25.0718957936776,2,3,9,100.80394584012949
A,C,21.419548272740606,5,1,20,80.71084754304475
A,D,20.193049400665,7,2,16,85.93475264059171
E,B,2.9946390732321095,3,4,0,44.17359457711773
E,C,11.49961965500225,7,1,18,72.92164863047077
D,E,28.1260855612508,7,2,11,107.42664258742639
C,E,26.01508799889955,2,2,21,86.53786472158603
A,E,9.28074519821647,2,3,1,54.17738974579922
C,A,5.554707638875023,2,2,16,38.36678735405658
C,D,14.023550757888735,7,2,6,76.92531195025369
E,C,11.319080981362166,2,3,13,54.207017975027824
D,D,20.78456492447374,3,4,13,87.3147853484276
B,A,29.02660949244527,7,3,11,115.8530129717835
D,C,11.527042049494282,7,4,15,80.00840557261567
D,C,2.804501006915018,1,2,17,37.73682439605198
C,B,27.030806241929174,2,1,7,97.04643300089774
D,D,2.100542176956253,4,4,1,42.80191152149852
A,D,28.63021101744666,2,4,10,97.59048708960155
C,B,20.272803412262153,1,4,0,77.08938654231846
A,E,28.308987044816526,1,4,9,111.48432995065471
B,A,6.79013091282037,5,2,17,67.19215915402813
C,D,2.1802940623604212,5,1,15,35.38085877587147
B,B,15.158089370018264,7,4,1,93.75107906218079
C,C,14.068079022533631,2,1,22,46.621516495309855
E,B,10.613275924391603,2,2,16,44.06902169033199
D,E,28.772037757272226,6,4,15,115.95866548138194
E,A,24.854928232681534,7,1,18,106.14088137332755
B,E,20.185878619892204,6,4,4,101.20698989996401
D,C,5.722890457497004,5,4,22,63.18068770454729
C,C,22.295378838337218,2,2,5,76.77499890969163
D,C,22.083361186291995,6,4,23,102.44304008570023
A,C,13.326977034864216,4,1,16,52.117268134140275
D,B,27.818791381706397,3,1,15,87.20943298622612
A,C,5.842358584641303,5,2,15,47.21527544455492
D,C,8.752789309938265,5,3,6,55.492757056526074
A,B,2.8335058382683758,1,3,15,31.848183381191305
B,C,24.068077787150038,2,2,8,88.89845247894911
E,E,19.03102219676652,5,2,22,82.1618030152199
C,E,10.133268864756236,5,3,5,63.300412275737635
D,D,5.750596244235146,6,3,15,57.26814068924978
E,E,2.164285330833471,4,1,8,35.304865696839755
C,A,5.835621490152161,7,1,3,47.55520786793405
C,A,14.145254743792087,2,1,21,51.28926322956609
A,A,8.168132101307577,3,3,5,50.025835549053824
B,B,8.510483145527035,4,2,13,45.96128581672608
B,E,26.391714633363716,3,4,2,102.31400874856612
E,A,15.938992530371918,1,1,22,51.00450637644499
B,D,22.148307220724025,5,4,16,103.48943362882615
D,B,2.0356175218161496,6,2,10,44.54670361051879
B,D,11.589737314662832,4,3,23,62.78043664759548
E,E,14.895911074467813,3,1,7,63.5977721921768
B,C,6.406088801095356,2,3,7,51.33031780465332
D,D,4.485554701920622,1,2,3,25.64268623266778
A,C,26.238809576495434,7,1,14,101.11550761835043
E,B,28.2435171858941,1,2,15,89.7337883325822
A,D,3.285394243316815,5,2,21,43.932988686174305
A,D,11.12154266373085,5,1,10,52.567237301834126
A,B,28.79028321618974,3,4,6,106.43962884223198
C,B,3.411690260841482,3,1,17,37.268042378427815
C,A,19.665599813483063,1,3,5,65.36788868344918
A,E,29.19441975804316,3,4,23,105.37761231946715
E,D,29.36848638885986,5,1,3,99.3175569543336
D,D,14.665476596208554,1,1,4,47.80150671185329
D,B,5.719724125689037,1,1,23,25.772829487870233
B,B,6.860445134345726,7,1,2,48.80962957025271
E,E,26.798440458607445,2,1,5,79.52277070306054
C,B,27.43880712556234,2,3,13,93.78850639398746
A,C,18.628509672333088,3,2,0,69.42789648432604
B,C,23.219115584627428,3,3,19,102.11184212356257
D,C,22.458006292641837,5,2,13,84.2204934017188
C,C,20.192826341684103,5,1,5,73.03417903908144
C,E,24.991031691286235,2,3,2,87.58227334127325
A,D,20.876792068169312,1,2,16,64.09516906041026
D,C,16.48606686667748,4,2,21,63.51375632982372
E,B,7.871734515056547,6,1,13,45.198904808782096
C,C,22.572756179439953,6,1,18,97.70374668325358
A,E,14.729698167309959,7,4,23,90.71583786725132
E,B,9.548958836217771,4,4,6,65.8264966937229
D,C,24.256441996511484,7,2,10,105.40485128889598
C,D,21.20469441023782,3,4,6,89.31673137830714
E,B,28.1828473306163,6,3,12,113.16571986352723
E,B,5.797807560547454,7,2,23,53.743297790283606
E,D,19.826489254458302,6,3,22,90.96074373893772
C,B,8.082944574557104,4,4,20,66.4489974311784
C,C,27.20390657374761,7,3,23,114.79382074613412
B,B,3.8854830134418545,4,2,13,38.758530340887
D,C,20.02869238690144,2,3,23,72.6363880585027
A,D,23.941485924312868,1,2,10,77.08498163549739
E,A,11.292617370576508,5,4,7,84.20653936441167
B,D,28.67000430213047,2,2,11,95.00594113913976
A,C,25.67118985299508,6,4,14,114.0682282071922
B,E,9.543930690862197,5,1,9,59.47961204290354
C,D,1.2186916887639616,2,4,21,34.53845928332027
E,E,9.603058107423765,2,2,1,43.791403232252705
A,E,9.158003643651533,4,2,23,51.216570239811546
A,C,26.808973617526362,5,1,12,96.82538536623444
A,C,29.046514169387677,2,1,9,99.83420407107282
A,A,3.0427595931375504,4,4,16,49.865631844021216
A,B,14.667550027466184,3,3,21,72.75650501007635
B,D,16.901627957364077,5,3,9,82.28535476757972
E,C,3.694438178561396,7,1,21,41.855919723425394
C,D,11.947433564988154,2,4,5,61.83476605512723
C,E,10.195390104395567,6,1,19,65.471786839106
C,B,16.545634275485533,3,1,0,56.574833514756655
C,A,20.1745360922262,4,2,16,73.28486130947589
B,D,21.40106820440043,2,2,0,72.56868467474828
D,B,4.965895684788238,6,2,4,51.096820373496094
E,A,24.57548335639402,4,1,14,85.76051741789787
A,D,20.67771886393201,4,4,22,89.43790750110793
D,B,26.783172585654867,7,3,0,113.61866669973223
